1.295598	-0.826898	1.666584	-0.406486	2.023694	-0.773122	1.618356	-0.411266	0.858968	1.656242	3.180026	-0.718582
1.592234	0.13394	1.740344	-0.6593	1.728508	0.169678	1.673116	-0.575144	1.082008	1.282316	1.941894	0.00431800000000004
1.255572	-0.223802	1.856476	-0.73202	1.297782	-0.23731	1.836208	-0.690276	1.158642	1.236012	1.351432	-0.363974
1.651824	-0.520166	1.702998	-0.499258	1.802756	-0.610694	1.711318	-0.444212	0.986602	1.39901	1.88212	-0.715428
1.456136	-0.052962	1.415256	-0.414476	1.580488	-0.292558	1.48976	-0.435278	0.9352	1.380016	1.658106	-0.421684
1.554246	-0.49724	1.934216	-0.891456	1.470548	-0.585878	1.955262	-0.830426	1.208238	1.052364	1.561316	-0.701672
1.133982	0.03757	1.261864	0.040586	1.38026	-0.0701959999999999	1.351256	0.13202	0.760266	1.563904	1.536092	-0.24569
1.68072	-0.37727	1.881444	-0.740784	1.866424	-0.433032	1.792926	-0.641224	1.0742	1.395452	1.821594	-0.50344
1.648332	-0.632802	1.314074	-0.278258	1.80676	-0.657502	1.206654	-0.198268	1.04004	1.576848	1.782964	-0.777358
1.051442	-0.280426	1.184674	-0.171238	0.900076	-0.27966	1.132846	-0.0451299999999999	1.024032	1.575838	1.035482	-0.529298
1.986008	-0.826508	1.832132	-0.775854	2.05927	-0.88319	1.780648	-0.705144	0.960186	1.403902	2.145034	-0.918414
0.701566	0.089828	1.732854	-0.43413	0.76033	-0.018726	1.63434	-0.358402	0.795564	1.520296	0.79147	-0.107908
1.76829	-0.355424	1.77571	-0.657666	2.158934	-0.501984	1.732376	-0.584654	0.998956	1.434434	2.491192	-0.58312
1.605822	-0.837334	1.810724	-0.48279	1.76952	-0.78647	1.64567	-0.433946	0.9311	1.632896	2.29621	-0.754112
1.026166	-0.25183	1.470176	-0.551866	0.88294	-0.078978	1.2953	-0.4508	0.788294	1.452844	0.94352	-0.032122
0.592826	-0.301742	1.532386	-0.42886	0.578738	-0.354574	1.46585	-0.36277	0.81669	1.571948	0.55135	-0.32538
1.2786	-0.618504	1.677524	-0.50555	1.23247	-0.669438	1.694684	-0.447158	0.799008	1.327194	1.325074	-0.746954
1.850612	-0.134334	1.672054	-0.509098	1.828814	-0.093302	1.574146	-0.407972	0.899464	1.28111	1.904684	-0.311946
2.072202	0.881556	1.754376	-0.879792	2.00448	0.349296	1.521868	-0.570894	1.09659	1.179906	2.028486	0.161302
2.085338	0.467794	1.195096	-0.526398	2.17362	0.244022	1.149212	-0.590236	0.82179	1.14378	2.113428	0.068584
2.709004	1.320402	0.70146	-0.479812	3.044384	1.198462	0.236338	-0.15646	0.906972	1.166692	3.544676	0.500798
1.536492	0.50142	1.192244	-0.749626	2.065834	0.26824	1.084524	-0.691676	0.996066	1.289334	2.338878	0.15903
1.969406	1.325634	0.91304	-0.648602	1.945716	1.37175	0.784326	-0.54134	0.656938	1.367596	1.884938	1.429678
2.331284	0.641366	1.18951	-0.73394	2.076762	0.518792	1.141368	-0.755734	0.59533	1.101846	1.95907	0.464774
1.972378	0.72937	0.72632	-0.140976	2.02851	0.676478	0.727202	-0.0301659999999999	1.026142	1.490874	1.900548	0.760126
2.869838	1.27866	1.16887	-0.894486	3.089108	1.137876	0.934834	-0.713224	0.691342	0.998452	2.909104	0.793632
2.892698	-0.31058	0.588036	-0.136646	2.83712	-0.593534	0.590112	-0.023936	0.534034	1.146272	2.676054	-0.76032
2.472554	0.781566	1.453424	-0.243806	2.203428	0.909614	1.397344	-0.453412	0.750646	1.27712	1.974882	0.779172
1.994004	0.85414	0.782642	-0.522124	2.153722	0.875838	0.74911	-0.524396	0.68513	1.276598	2.221994	0.896184
2.338176	1.253256	0.897326	-0.200766	2.058116	1.193454	0.738246	0.0956979999999999	0.933482	1.50354	1.764022	1.151926
1.653162	0.555288	1.098518	-0.581268	1.754	0.447838	1.113138	-0.553526	0.876234	1.23707	2.000656	0.245676
1.755718	0.027228	1.04304	-0.77327	1.512898	-0.0018180000000001	0.960538	-0.727984	0.79064	1.29926	1.496754	0.022656
1.754926	1.078144	0.87999	-0.378842	1.794918	1.008156	0.93384	-0.472534	0.807966	1.182438	1.910478	0.863248
1.848064	1.05183	0.760522	0.078334	1.810274	0.987348	0.731214	0.047204	1.26861	1.166054	1.625666	0.750312
2.742292	1.00428	0.88059	0.162542	2.635068	0.784696	1.01613	-0.323996	0.989288	1.284846	2.551206	0.66549
2.623792	1.43059	1.377138	-0.803134	2.63834	1.329604	1.073274	-0.830434	0.711372	1.110388	2.747662	0.9436
2.517248	1.06824	0.29996	-0.184676	2.804176	0.763618	0.178016	-0.060846	0.802972	1.091082	2.78739	0.098538
2.084296	1.534838	1.028798	-0.45145	2.049576	1.59538	0.880146	-0.460716	1.02519	1.023184	2.182798	1.394026
2.273818	1.249012	1.333684	-0.784538	2.412224	0.997246	1.251152	-0.78356	0.679836	1.109712	2.370778	0.870696
1.357688	0.423326	1.04875	-0.512016	1.353286	0.325608	1.026254	-0.419464	0.892938	1.253784	1.278624	0.276682
0.899718	0.84472	0.692058	0.06728	1.116728	0.738866	0.790602	0.176018	1.205352	1.12084	1.121792	0.722446
3.49859	-0.653404	1.49625	-0.25619	3.35869	-1.000252	1.752856	-0.330878	0.733002	1.174798	2.911912	-0.640894
2.940298	0.236818	1.657526	-0.212462	3.164254	-0.105718	1.784194	-0.305546	0.830534	1.410608	2.84213	0.147262
2.10005	0.499862	1.530262	-0.811262	2.12648	0.436986	1.421806	-0.747574	0.72832	1.105974	2.05094	0.395486
2.453394	0.26707	1.567144	-0.50278	2.500106	0.245766	1.425186	-0.533414	0.772278	1.317996	2.508622	0.143666
2.819364	0.393292	1.49652	-0.225122	2.898802	0.37037	1.357812	-0.301476	0.824934	1.311604	2.913164	0.323524
2.538544	0.859492	1.393156	-0.447672	2.466318	0.820402	1.269354	-0.406604	1.01101	1.395822	2.392006	0.788848
3.06244	-0.0827519999999999	1.50092	-0.364622	2.945268	-0.0780920000000001	1.338452	-0.388358	0.747784	1.326546	2.85644	-0.143616
3.396278	-0.446474	1.867234	-0.743202	3.160202	-0.46679	1.777542	-0.714378	1.00963	0.998816	2.904152	-0.478398
2.658986	-0.0914379999999999	1.928984	-0.456362	2.841614	-0.22281	1.828354	-0.328608	1.320414	1.201586	2.74943	-0.0940620000000001
2.635338	0.639368	1.704976	-0.666976	2.580414	0.62929	1.582666	-0.657504	0.852364	1.410776	2.511104	0.648764
3.349762	-0.225698	1.824064	-0.712222	3.422964	-0.30407	1.641174	-0.759596	1.01475	1.07233	3.278734	-0.232126
2.486788	0.33838	1.349428	-0.247336	2.591418	0.198694	1.270832	-0.355952	0.756124	1.248088	2.714642	0.00700999999999996
3.655676	0.334816	2.093502	-0.744344	3.661742	0.315636	1.94129	-0.820252	0.965884	1.124438	3.595358	0.279038
2.385638	0.483008	1.10251	-0.72982	2.319642	0.467538	0.979674	-0.674572	0.639382	1.155168	2.177358	0.526052
2.075844	0.413926	1.291618	-0.425878	2.00103	0.39203	1.220234	-0.427336	0.954036	1.29328	1.945104	0.333896
2.429254	0.025956	2.014366	-0.91422	2.421086	-0.005104	1.903286	-0.91505	0.929988	0.971796	2.37835	0.06801
1.802418	0.651818	2.483308	-0.824944	1.783086	0.650232	2.326514	-0.843808	1.342352	1.014176	1.870114	0.52019
2.127254	0.767192	2.24218	-0.464644	2.060688	0.789248	2.135614	-0.486816	1.043352	1.338454	2.091834	0.708164
3.099614	-0.318988	2.245354	-0.547594	3.32172	-0.53787	2.114044	-0.717884	1.012734	1.207334	3.136182	-0.461258
2.351036	0.110648	2.3217	-0.63168	2.34024	0.079016	2.136104	-0.616106	0.983622	1.065654	2.279986	0.00136000000000003
3.003818	-0.200976	0.268634	0.567198	3.068182	-0.337696	0.398958	0.504408	1.1923	1.592676	3.306022	-0.615264
3.798778	-0.051974	-0.398894	1.094456	3.445002	-0.216674	-0.0876479999999999	1.004872	1.162754	1.460016	3.220328	-0.240198
4.496696	0.572926	0.134108	0.310242	4.50422	0.279698	0.073028	0.445466	1.027014	1.39499	4.241694	0.265434
4.20774	-0.652488	0.634702	0.23442	4.17681	-0.713484	0.634936	0.25283	1.34467	1.367166	4.085828	-0.771048
4.540284	0.104986	0.344192	0.80153	4.53505	0.096126	0.245428	0.800096	1.036212	1.413896	4.426444	0.150568
4.45976	-0.00261399999999989	0.413986	0.108884	4.497222	0.091738	0.240282	0.326064	0.91328	1.300658	4.377504	0.126096
4.093992	-0.197432	0.58553	-0.055334	4.508694	-0.723884	0.762468	0.115928	1.00134	1.057658	4.387062	-0.8352
4.510082	-0.276246	0.399322	0.695192	4.421726	-0.309374	0.438502	0.842052	1.04717	1.542788	4.492334	-0.298166
3.598784	0.74666	-0.208088	0.372284	3.73353	0.431214	-0.16126	0.679554	0.884392	1.53608	3.639812	0.49503
3.261038	-0.0399640000000001	0.642936	-0.080212	3.36378	-0.264826	0.62352	0.111654	1.09858	1.250244	3.449016	-0.384782
4.052602	0.027334	0.48571	0.519864	3.831382	-0.071264	0.613404	0.448262	0.896962	1.423204	3.555236	0.066954
4.16682	0.407412	0.357364	0.358694	4.478452	0.1048	0.301124	0.541728	0.98396	1.379846	4.702392	-0.407946
3.854144	0.555156	0.061828	0.627632	3.88742	0.511212	-0.071944	0.774426	0.851174	1.127108	3.877086	0.328708
3.569044	1.17472	-0.138134	0.563058	3.393428	1.365578	-0.202358	0.51514	0.740892	1.296522	3.826338	0.771534
3.302502	-0.905436	1.967086	-0.05071	3.4424	-1.080666	1.965698	-0.00770399999999993	0.868234	1.021722	3.447146	-1.089562
4.30014	0.23107	1.869386	0.554888	4.498772	0.225524	1.905424	0.479486	0.82257	0.938648	4.43878	0.058216
3.439616	0.542472	2.40631	0.33767	3.532686	0.6252	1.825158	0.463032	0.905712	1.130394	3.644108	0.514836
3.089188	0.155378	1.843032	-0.197396	3.268592	-0.201184	2.04156	-0.25678	0.756108	0.828734	3.085082	-0.399246
3.352628	-0.963618	2.070176	0.43151	3.334002	-1.095316	1.98794	0.523952	0.70601	1.038218	3.53976	-1.340372
2.936144	-0.128468	1.976896	-0.0822020000000001	3.107228	-0.207468	1.961136	0.018364	0.703052	0.909326	3.377984	-0.16357
3.324322	-0.857954	2.169656	0.02888	3.50437	-0.806646	2.231938	0.03722	0.901214	0.8677	3.011732	-0.2171
3.494864	0.296004	2.286574	-0.125974	3.519838	-0.05366	2.45288	-0.108978	0.938788	0.876056	3.463242	-0.180532
3.95063	0.992812	1.7618	-0.13674	3.931346	0.998608	1.693832	-0.127864	0.891712	0.696564	3.940222	0.73372
3.96395	-1.020178	2.11347	0.050888	3.722388	-0.907086	2.032032	0.163736	0.927392	1.009938	3.51634	-0.85283
3.519908	-0.574192	2.184076	-0.106794	3.657338	-0.833204	2.031806	0.00523600000000002	0.927252	0.977368	3.529926	-1.006384
3.21474	-0.210664	2.32347	-0.00661599999999996	3.410306	-0.4777	2.389708	0.015216	0.815096	0.917584	3.44715	-0.58425
3.952232	0.137238	2.000412	0.026852	3.966	0.031426	1.935392	0.017422	0.706336	1.2357	3.713656	-0.0103200000000001
4.207198	-0.709428	1.930138	0.11652	4.161264	-0.870042	1.841032	0.210512	0.987396	0.906858	3.788238	-0.685094
3.362096	0.2844	2.323876	0.12293	3.300192	0.157204	2.206096	0.139994	0.936218	1.011842	3.247112	0.043668
3.009026	5.39999999999985e-05	2.000784	-0.221242	3.33844	-0.28309	1.719694	-0.145844	0.873024	0.95204	3.488852	-0.19964
1.540952	1.196906	0.464416	-0.09324	1.569964	1.185024	0.340614	-0.022224	0.975598	0.873514	1.605482	1.071806
3.38955	0.075028	1.454796	0.136406	3.429916	0.20565	1.302538	0.3986	0.449052	1.361252	3.270698	0.672188
2.502736	0.22942	1.726622	-0.249302	2.741016	0.442102	1.576286	-0.34248	0.701384	1.245124	3.324844	0.537758
2.407426	1.612788	0.606926	0.12767	2.529514	1.294724	0.768394	-0.013952	0.571996	1.04594	2.75512	1.076364
3.726756	0.282332	1.26329	-0.288876	3.312594	0.628712	1.132686	-0.131322	0.522172	1.192768	3.202426	0.899098
2.096208	1.549732	1.23723	-0.512412	2.34167	0.943108	1.634272	-0.568522	0.972848	1.034698	2.155168	1.200838
2.433672	1.20601	1.040086	-0.217326	2.451068	1.23531	0.829602	-0.271498	0.65674	1.077278	2.376632	1.34436
2.300318	1.311328	1.347844	-0.477378	2.546478	1.304422	1.523504	-0.538314	0.780042	1.08017	2.808436	0.990848
3.570696	1.223064	0.879518	0.014994	3.469904	1.513022	0.70558	-0.21602	0.663938	0.86181	3.646658	1.131658
3.366996	0.885892	0.82864	0.215124	3.251768	0.848856	0.787068	0.170372	0.517512	1.000916	3.456318	0.909346
3.217052	1.41466	1.138022	-0.101566	3.186976	1.249258	1.11937	-0.0946359999999999	0.650086	1.282574	3.140866	1.285336
2.464494	1.552144	1.107338	0.0708220000000001	2.731868	1.324068	1.107746	-0.165534	0.592368	1.196766	3.098798	1.24219
2.222026	1.485284	1.491344	-0.424994	1.997354	1.765812	1.629108	-0.602784	0.896996	1.222832	1.97264	1.748144
2.339642	1.746422	1.403774	-0.265958	2.116576	1.721194	1.246934	-0.202734	0.949896	1.196822	2.087506	1.636504
2.478508	1.85561	1.278598	-0.209906	2.675444	1.989868	0.996048	-0.19882	0.962592	1.0003	2.56019	1.84885
3.06382	1.210954	0.685978	-0.0518080000000001	3.258354	1.056824	0.560894	-0.061204	0.802398	0.844064	3.262686	1.137774
2.762826	1.90234	1.400312	-0.055078	2.537508	1.98216	1.310738	0.029304	0.951304	1.145974	2.520338	1.535474
2.942012	1.655684	1.171492	0.064738	2.648444	1.919722	0.986698	-0.0502260000000001	0.664666	1.0338	2.57656	1.782894
2.88822	-0.212526	0.580584	0.389276	2.851672	-0.315076	0.756156	0.443864	0.80777	1.793886	2.988788	-0.00900600000000007
3.621038	-0.601676	1.220096	-0.076816	3.614958	-0.621672	1.465254	-0.196272	1.186118	1.454194	3.351958	-0.551078
3.102934	-0.194866	1.43263	-0.468252	3.147092	0.188278	1.100718	-0.212976	1.097096	1.467852	3.322966	0.220652
2.511398	-0.118158	1.3391	-0.65001	2.436152	-0.310716	1.254034	-0.282884	0.874474	1.38086	2.228788	-0.341896
3.719274	-0.497632	1.746362	-0.327626	3.449506	-0.443822	1.715716	-0.259336	0.837836	1.59633	3.570874	-0.454218
2.67672	-0.0398959999999999	1.219352	-0.577816	2.559228	0.0434600000000001	1.176688	-0.451674	0.856482	1.355814	2.49888	0.135416
4.141932	-1.159556	1.542604	-0.08328	4.140234	-0.928576	1.524998	-0.16909	1.011166	1.483736	3.757778	-0.881522
3.164598	0.07006	1.667688	-0.508386	3.002634	0.289642	1.483066	-0.340674	0.95609	1.318802	2.964374	0.158186
3.294474	0.066488	1.456308	-0.262216	3.301194	0.14076	1.297662	-0.0864100000000001	0.813302	1.40943	3.047162	0.059794
2.997168	0.138528	1.832404	-0.365844	2.59972	0.40516	1.75069	-0.269732	0.718494	1.187636	2.837288	0.523646
3.662292	0.160036	1.446254	-0.440166	3.201762	0.338796	1.403276	-0.366308	0.859938	1.350738	2.779268	0.272988
3.496346	-0.39402	1.644584	-0.507142	3.933658	-0.400918	1.735648	-0.68951	1.032426	1.225186	3.807098	0.206586
3.841222	1.335376	0.998836	-0.44066	3.853332	1.13979	0.875766	-0.393148	0.924832	0.990166	3.832154	0.721288
3.626944	-0.74495	1.460058	-0.307986	4.192674	-0.733668	1.435304	-0.39557	0.857536	1.33139	4.1783	-0.271972
3.185684	0.14407	1.520938	-0.672486	3.350558	0.024452	1.36249	-0.53061	1.009214	1.206002	3.320508	0.158354
4.145506	-1.048086	1.701704	-0.63392	3.616208	-0.96414	1.695274	-0.694982	0.861544	1.365144	3.300534	-0.833894
3.113846	0.350538	0.947222	-0.329392	2.927264	0.603324	0.816672	-0.146788	0.849658	1.3303	2.621328	0.799604
4.6854	0.017576	1.145214	0.234988	4.330234	-0.278726	1.22393	0.141896	0.675734	1.44497	4.275152	-0.53632
3.47818	0.635868	1.813496	0.01797	3.311452	0.662036	1.771498	0.038432	1.052984	0.918718	3.387632	0.705052
3.868528	0.101284	1.371032	-0.179966	3.61428	0.125196	1.281386	-0.15409	0.72654	1.1036	3.452604	0.132726
3.703838	0.709724	1.850786	-0.129832	3.423992	0.852184	1.673846	0.0576	0.677444	1.155684	3.47798	0.727636
2.864962	0.487828	1.962452	-0.310544	3.242696	0.111308	1.86656	-0.142758	1.19733	1.41502	3.196214	-0.150822
3.720098	0.332408	1.69182	-0.0263580000000001	3.387098	0.416696	1.446996	-0.0679920000000001	0.76718	1.39255	3.243848	0.47747
3.233688	0.07282	1.780972	-0.410438	3.150292	0.078492	1.891672	-0.412522	0.956124	1.554302	3.031344	0.324466
2.84468	0.0296959999999999	2.194444	-0.362162	3.604372	-0.165668	1.564956	-0.389188	1.066206	1.060514	3.315622	-0.454014
3.357594	-0.66296	1.448056	0.099538	3.705964	-0.587636	1.205606	0.20404	0.80152	1.24162	4.30211	-0.480694
3.600408	0.63423	0.684184	0.125528	3.761594	0.60187	0.807384	0.245468	1.077234	1.134546	3.655224	0.466168
3.447766	0.981094	1.416648	-0.227048	3.567354	0.69335	1.687932	-0.409518	1.222712	0.995878	3.501402	0.643656
2.886318	1.328892	0.915334	0.248874	2.950684	1.34209	0.794116	0.358582	1.277758	1.016224	2.811044	1.367344
3.728486	-0.040138	1.399612	-0.0737140000000001	3.778542	-0.129422	1.295916	-0.176102	0.461828	1.374566	3.787774	-0.0579540000000001
3.546388	1.038488	0.27438	0.882034	3.626072	0.770102	0.23568	1.011808	1.115018	1.224894	3.099114	1.102412
3.749864	0.16794	0.878136	-0.231232	3.658218	0.155824	1.049078	-0.17296	0.834012	1.190314	3.974106	0.07113
3.026952	0.158566	1.195664	-0.0871040000000001	2.801666	0.26995	1.109794	-0.139958	1.110024	1.257608	2.90591	0.174046
3.559878	0.468626	0.712202	0.169238	3.526572	0.41853	0.814434	0.310572	0.787852	1.384912	3.516522	0.579152
3.494058	0.540328	1.25233	-0.0709660000000001	3.396554	0.700036	1.230346	-0.061944	1.08741	1.375012	3.540966	0.565822
2.959382	0.64286	0.887134	0.459526	2.88038	0.456282	1.058262	0.21106	0.94329	1.279142	2.899206	0.256766
3.765428	0.631792	1.132038	0.135718	3.601102	0.539782	1.138084	0.293736	0.979994	1.271628	3.357574	0.412196
3.576676	0.4947	-0.181486	1.203544	3.461906	0.76451	-0.172302	1.080374	1.12137	1.23191	3.165174	0.812632
3.371356	0.139978	0.991684	0.77286	2.796872	-0.39457	0.828376	0.766402	0.96235	1.270886	2.758988	-0.436786
3.701322	-0.225992	1.772322	-0.452028	3.816108	-0.07341	1.656352	-0.301856	0.935024	1.36904	3.660342	-0.015134
2.736504	0.668796	0.054138	1.307834	2.977152	1.138498	0.063948	0.99963	0.946974	0.945268	3.295986	1.641176
3.815716	0.379008	1.279538	0.161206	3.447608	0.325848	1.172748	0.333358	1.379374	1.240922	3.068962	0.40657
3.344432	1.275958	0.658106	0.257046	2.773134	1.005174	0.834546	0.36029	0.576126	1.131324	3.229546	0.857686
3.481196	0.294856	1.405506	-0.639826	3.454504	0.373542	1.37172	-0.833382	1.065568	1.153956	3.456668	0.342932
4.271066	1.049696	1.864174	0.276172	4.095388	1.017508	1.638202	0.40512	1.060816	1.236246	4.205186	0.57896
3.69205	-0.0383100000000001	2.303804	0.406928	3.767382	-0.19613	2.29583	0.565412	1.10621	1.082342	3.811916	-0.111032
4.02437	0.333	1.942468	0.231932	4.31128	0.217316	2.035608	0.070172	1.101324	1.199784	4.323586	0.19561
3.837498	1.258068	1.95056	0.199306	4.219386	0.702756	2.050716	0.223984	1.105028	1.136428	4.182038	0.58857
3.882498	0.60618	1.961142	0.106504	4.140388	0.35975	2.094062	0.0794240000000001	1.174846	0.998074	4.10856	0.365128
4.00069	1.14309	2.177428	0.590256	3.878006	0.949428	2.325558	0.459882	1.23697	1.150704	4.14432	0.562228
3.59626	0.591218	2.601064	0.012344	3.674238	0.541458	2.391436	0.28118	0.946418	1.180838	3.728302	0.522026
3.844344	1.302942	2.192164	0.125644	3.998976	1.272306	2.215002	0.171464	1.052726	1.227288	3.987688	1.302118
3.869348	0.847672	2.002634	0.108886	4.05211	0.771598	1.972074	0.127476	1.020854	1.202762	3.97747	0.565408
4.130502	1.083636	2.373916	-0.114398	3.952044	1.028268	1.991374	0.015384	0.96784	0.821534	3.778722	1.03045
2.712284	1.616994	1.396682	0.159926	3.09482	1.672492	1.496766	0.234782	0.837586	1.036434	3.45123	1.095072
3.638272	0.472318	1.51483	0.45684	3.942756	0.345486	1.490978	0.402746	0.662644	1.354196	4.175364	0.037224
3.687438	0.45082	1.997544	0.244524	3.954652	0.335984	2.11102	0.238214	0.85688	0.957364	3.969494	0.412022
3.358044	0.624218	1.810378	0.495696	3.55496	0.623512	1.60038	0.67198	0.741058	1.349444	3.64187	0.491476
4.71435	1.075154	1.901112	0.484122	4.643376	0.784066	1.904922	0.525884	0.904212	0.981918	4.631942	0.750974
3.05619	0.97748	2.130998	-0.110354	3.335082	0.548088	1.707072	-0.164268	0.838628	0.924772	4.025854	0.389156
3.92714	0.817268	2.212238	-0.00506000000000006	4.361656	0.6445	2.22356	-0.053658	0.932762	1.312164	3.974986	0.5082
3.965536	0.750212	2.147504	0.474716	4.63439	0.426066	2.250278	0.360572	0.742798	1.140364	4.49	0.42214
3.480258	0.617944	1.596852	0.593822	3.515374	0.691956	1.669882	0.633838	0.889898	1.373476	3.655032	0.679724
3.206672	1.219324	2.27203	0.197954	3.2362	1.10106	2.149496	0.108436	1.074296	1.3024	3.449116	0.908092
3.211384	0.368266	1.580406	-0.538018	3.09339	0.45222	1.373534	-0.434206	0.773932	1.215134	3.206582	0.365892
0.75856	-0.061226	2.0742	-0.551716	0.793508	-0.135304	2.00353	-0.54491	0.900474	1.28929	0.870232	-0.173194
0.498204	0.0494520000000001	1.720848	-0.521888	0.542602	-0.127932	1.754454	-0.509306	0.94768	1.291652	0.514628	-0.188432
2.011462	-0.204758	1.634626	-0.558032	2.546346	-0.118872	1.448968	-0.454782	1.06138	1.355628	2.406204	-0.0993919999999999
1.56952	-0.258974	1.745106	-0.671158	1.263836	-0.06012	1.526138	-0.432586	0.972232	1.350054	1.001646	0.131432
0.689008	-0.342154	1.583798	-0.484962	0.87296	-0.476814	1.644446	-0.46715	0.984882	1.484146	0.916132	-0.58212
1.253266	-0.431068	1.812796	-0.803612	1.250688	-0.492068	1.750112	-0.735786	0.952366	1.292174	1.250886	-0.533272
0.902128	0.361496	1.50982	-0.528764	1.095358	0.224514	1.56513	-0.536216	0.958538	1.296118	1.009938	0.251988
0.931482	0.504478	1.3969	-0.367534	0.923134	0.441244	1.285486	-0.250198	1.006358	1.34338	0.948422	0.384832
0.743002	0.05016	1.691028	-0.576638	0.99976	-0.0572619999999999	1.616372	-0.511566	0.987174	1.446432	0.9561	0.023482
1.617014	-0.755938	1.75025	-0.655734	1.557634	-0.682376	1.624548	-0.58409	0.935358	1.518678	1.50398	-0.498188
1.643194	-0.53649	1.673334	-0.693158	1.635106	-0.710558	1.6744	-0.691812	1.065226	1.321648	1.554948	-0.743484
0.667232	-0.387828	1.758066	-0.698784	0.806832	-0.422598	1.747592	-0.67429	1.221902	1.336726	1.042964	-0.569182
1.556666	-0.223842	1.457152	-0.406986	1.663356	-0.285604	1.39175	-0.327484	0.603542	1.562182	1.513678	-0.332656
1.179258	-0.298238	1.087946	-0.244552	1.162922	-0.33201	1.078778	-0.18372	0.862036	1.789538	1.158472	-0.398386
1.583664	-0.284476	1.799012	-0.283294	1.65828	-0.371234	1.684304	-0.278188	1.282518	1.316234	1.705278	-0.372316
1.225866	-0.153946	1.869758	-0.834974	1.209486	-0.267106	1.855404	-0.746016	0.958662	1.299106	1.205938	-0.341096
1.466458	-0.58495	1.6815	-0.399642	1.46068	-0.64573	1.63948	-0.387246	0.626346	1.448418	1.669356	-0.794204
1.693038	-0.27702	1.525598	-0.508574	1.58914	-0.379374	1.476474	-0.471388	0.66769	1.568784	1.5988	-0.462336
